"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sao Tome and Principe","STP","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Suriname","SUR","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Slovak Republic","SVK","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","500","810","1300","1800","2200","2500","2800","3000","3300","3400","3500","3600","3700","3700","3600","2900","2900","2900","2100","1600","1200","1300","1200","1300","950","750","830","520","500","500","500","500","","",
"Sint Maarten (Dutch part)","SXM","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1500","1800","2200","2500","2700","2900","3100","3300","3400","3400","3400","3500","3400","3400","3400","3400","3200","3200","3000","2900","2800","2700","2500","2100","1700","2100","2100","2000","1800","1600","1500","1500","1500","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","760","1000","1300","1700","2000","2400","2700","3000","3200","3300","3300","3400","3300","3300","3100","3000","3000","2900","2500","2300","2100","1300","1100","1000","930","1000","920","1100","900","830","900","840","730","","",
"Thailand","THA","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1300","2200","3100","3800","4400","4800","5200","5300","5300","5000","4200","3900","3500","2800","2500","1700","1500","1300","1100","850","690","510","500","500","500","200","100","100","100","100","100","100","100","","",
"Tajikistan","TJK","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkiye","TUR","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24000","26000","28000","30000","31000","33000","33000","33000","33000","33000","33000","32000","31000","31000","30000","29000","27000","24000","23000","17000","15000","12000","9700","9700","12000","13000","14000","11000","8800","8600","6400","6600","5200","","",
"Uganda","UGA","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30000","31000","32000","32000","33000","33000","33000","32000","32000","32000","31000","31000","30000","30000","29000","28000","28000","25000","23000","22000","20000","16000","11000","12000","12000","11000","10000","9200","6900","6600","6200","5800","5900","","",
"Ukraine","UKR","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"United States","USA","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","200","200","500","500","500","510","600","690","770","860","890","940","910","800","750","700","610","550","610","570","620","560","540","500","500","500","200","200","500","500","","",
"Vanuatu","VUT","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270000","320000","370000","410000","450000","480000","500000","520000","530000","540000","530000","530000","520000","510000","500000","480000","450000","410000","370000","340000","310000","280000","250000","230000","220000","200000","190000","180000","170000","160000","150000","140000","130000","","",
"Samoa","WSM","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"South Africa","ZAF","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6600","10000","15000","20000","27000","34000","40000","45000","50000","56000","60000","64000","67000","71000","78000","79000","65000","60000","52000","41000","32000","32000","27000","25000","23000","18000","15000","13000","11000","9800","9300","7600","8000","","",
"Zambia","ZMB","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14000","16000","17000","19000","20000","21000","21000","22000","22000","22000","22000","22000","22000","22000","20000","18000","17000","16000","14000","13000","12000","12000","11000","10000","9200","9800","9000","7900","7800","6200","5100","4800","4400","","",
"Zimbabwe","ZWE","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26000","30000","32000","34000","35000","36000","36000","36000","36000","35000","33000","32000","30000","28000","26000","24000","24000","23000","22000","20000","17000","15000","10000","9700","8600","8400","7100","6000","5300","4700","4600","4600","4200","","",
