"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Qatar","QAT","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Romania","ROU","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","500","500","500","500","500","500","500","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","500","","",
"Russian Federation","RUS","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23000","24000","24000","24000","21000","14000","15000","18000","18000","17000","16000","16000","15000","14000","13000","11000","10000","9500","9300","8600","8400","8100","7800","7100","6600","5800","4900","4100","3600","3100","2700","2800","2500","","",
"South Asia","SAS","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","500","500","200","100","100","100","100","100","100","100","100","200","200","200","500","500","500","1000","1000","1000","1000","1200","","",
"Sudan","SDN","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1100","1300","1400","1500","1700","1800","1900","1900","2000","2100","2100","2100","2100","2100","2000","2000","2000","2000","2000","1900","2000","2000","2000","1900","2000","2000","2100","2200","2300","2400","2500","2900","3200","","",
"Senegal","SEN","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1300","1600","2000","2400","3000","3600","4200","4800","5200","5400","5300","4800","4100","3500","3000","2700","2400","2000","1700","1600","1500","1400","1300","1200","1100","1000","1100","1200","1100","1100","1000","1100","1100","","",
"Singapore","SGP","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000","3500","3900","4000","4100","4300","4300","4300","4200","4100","4000","4000","4100","4100","4100","4100","4100","4000","4000","3900","4000","3800","3700","3600","3500","3400","3300","3100","3200","3100","3000","2900","2200","","",
"El Salvador","SLV","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","1000","1000","1200","1300","1400","1500","1600","1700","1700","1700","1800","1800","1700","1700","1700","1600","1500","1500","1400","1300","1200","1100","1100","1000","1000","1000","1000","1000","1000","1000","1000","1000","","",
"San Marino","SMR","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","200","200","200","200","200","200","100","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","","",
"Sub-Saharan Africa (excluding high income)","SSA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5600","6900","7900","8800","9100","10000","10000","10000","10000","10000","9900","9500","9500","11000","11000","11000","11000","11000","11000","12000","12000","12000","13000","14000","14000","13000","13000","12000","11000","9500","8900","8800","8400","","",
"Sub-Saharan Africa","SSF","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500","500","500","500","500","500","500","500","200","200","200","200","200","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Suriname","SUR","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","","",
"Slovak Republic","SVK","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Slovenia","SVN","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000","6000","10000","15000","18000","19000","19000","18000","16000","15000","14000","14000","14000","13000","13000","13000","13000","12000","12000","12000","12000","12000","12000","12000","12000","9700","7500","6400","6500","6000","4300","4400","3600","","",
"Sint Maarten (Dutch part)","SXM","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Turks and Caicos Islands","TCA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6500","7500","8200","8100","8300","8000","7300","7400","7500","6600","6000","6200","5800","5800","5400","5200","5200","5200","4900","4200","4400","4500","4300","4100","4200","4200","3900","3700","3400","3100","2900","2500","2200","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4800","6200","8000","9900","11000","12000","13000","13000","12000","11000","9300","8300","7400","6800","6200","5800","5500","5400","5200","4800","4500","4200","4000","3800","3600","3500","3100","2800","2600","2200","1900","1800","1600","","",
"Thailand","THA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150000","160000","140000","110000","93000","78000","66000","57000","51000","46000","41000","37000","33000","29000","26000","23000","21000","19000","17000","16000","16000","15000","14000","13000","13000","12000","11000","11000","10000","9800","9500","9300","9100","","",
"Tajikistan","TJK","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","200","200","500","500","500","500","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","","",
"Turkmenistan","TKM","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","200","200","200","200","100","100","100","100","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkiye","TUR","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130000","130000","130000","120000","120000","110000","100000","100000","95000","91000","89000","85000","84000","82000","80000","79000","77000","74000","73000","75000","75000","78000","78000","75000","74000","71000","70000","63000","59000","50000","38000","29000","24000","","",
"Uganda","UGA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70000","64000","62000","60000","60000","59000","59000","59000","59000","59000","59000","59000","58000","59000","58000","58000","59000","61000","62000","63000","62000","63000","62000","58000","54000","53000","53000","50000","46000","45000","43000","45000","43000","","",
"Ukraine","UKR","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500","500","500","500","500","500","500","500","500","500","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","","",
"United States","USA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34000","33000","33000","32000","32000","32000","32000","31000","30000","29000","28000","27000","","","",
"Uzbekistan","UZB","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1500","3200","5900","9600","13000","15000","16000","17000","18000","18000","18000","19000","19000","19000","18000","17000","16000","15000","14000","13000","13000","12000","11000","11000","10000","9600","8800","8300","7900","7200","6600","6000","5700","","",
"Vanuatu","VUT","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1900000","2100000","2300000","2400000","2500000","2500000","2500000","2400000","2400000","2200000","2100000","2100000","2000000","1900000","1900000","1800000","1800000","1800000","1700000","1700000","1700000","1700000","1600000","1600000","1500000","1500000","1400000","1400000","1300000","1300000","1200000","1100000","1100000","","",
"Samoa","WSM","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","200","200","200","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","","",
"South Africa","ZAF","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110000","150000","210000","260000","320000","370000","410000","430000","440000","450000","440000","430000","420000","400000","390000","380000","370000","360000","350000","340000","320000","310000","300000","280000","260000","250000","230000","200000","180000","170000","160000","150000","140000","","",
"Zambia","ZMB","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76000","78000","77000","76000","72000","68000","66000","64000","62000","61000","60000","59000","59000","59000","58000","58000","58000","57000","55000","56000","56000","57000","58000","59000","58000","55000","54000","56000","54000","46000","38000","32000","28000","","",
"Zimbabwe","ZWE","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190000","190000","180000","170000","150000","130000","120000","110000","97000","90000","84000","80000","76000","73000","70000","67000","64000","62000","61000","58000","58000","49000","48000","46000","43000","40000","34000","27000","21000","17000","15000","13000","13000","","",
